set,cardnumber,name,title,unique,card type,aspects,cost,traits,ability text,leader unit ability text,arena,power,hp,rarity,artist,previewdate,preview source,preview link,cardid,invisiblepower,invisiblehp,invisibledamage,invisibledraw,keyword_1,keyword_1_conditional,keyword_2,keyword_2_conditional,keyword_3,keyword_3_conditional,Smuggle Cost
SHD,4,Rey,More Than A Scavenger,TRUE,Leader,"Vigilance,Heroism",6,"Force,Fringe","Action [{R1}, {T}]: Give an Experience token to a unit with 2 or less power.","Restore 3

On Attack: You may give an Experience token to a unit with 2 or less power.",0,2,6,1,David Buisan,5/23/2024,FFG,https://www.instagram.com/reel/C7ULPYbP0CP/,385,0,0,0,0,Restore,FALSE,,,,,
SHD,5,Hondo Ohnaka,That's Good Business,TRUE,Leader,"Command,Villainy",6,Underworld,"When you play a card using Smuggle: You may exhaust this leader. If you do, give an Experience token to a unit.","Raid 1

When you play a card using Smuggle: You may give an Experience token to a unit.",0,3,7,1,Aitor Prieto,5/16/2024,FFG,https://www.instagram.com/reel/C7CJslUqkm0/,367,0,0,0,0,Raid,FALSE,,,,,
SHD,6,Jabba the Hutt,His High Exaltedness,TRUE,Leader,"Command,Villainy",7,"Underworld,Hutt","Action [{T}]: Choose a unit. For this phase, it gains: ""Bounty - The next unit you play this phase costs 1 less.""

Epic Action: If you control 7 or more resources, deploy this leader.","When Deployed: Another friendly unit captures an enemy non-leader unit.

Action [{T}]: Choose a unit. For this phase, it gains: ""Bounty - The next unit you play this phase costs 1 less.""",0,2,12,3,Aitor Prieto,6/20/2024,FFG,https://www.instagram.com/reel/C8cRisoi75y/,481,0,0,0,0,,,,,,,
SHD,7,Moff Gideon,Formidable Commander,TRUE,Leader,"Command,Villainy",5,"Imperial,Official","Action [{T}]: Attack with a unit that costs 3 or less. If it's attacking a unit, it gets +1/+0 for this attack.

Epic Action: If you control 5 or more resources, deploy this leader.","Overwhelm

Each friendly unit that costs 3 or less gets +1/+0 and gains Overwhelm while attacking an enemy unit.",0,3,6,0,Eric Hibbeler,4/3/2024,FFG,https://starwarsunlimited.com/articles/shadows-of-the-galaxy,275,0,0,0,0,Overwhelm,FALSE,,,,,
SHD,8,Boba Fett,Daimyo,TRUE,Leader,"Command,Heroism",6,Underworld,"When you play a unit that has 1 or more Keywords: You may exhaust this leader. If you do, give a friendly unit +1/+0 for this phase.",Each other friendly unit that as 1 or more Keywords gets +1/+0.,0,4,7,1,Guillaume Ospital,5/9/2024,FFG,https://www.instagram.com/reel/C6wIHysppAn/,327,0,0,0,0,,,,,,,
SHD,9,Hunter,Outcast Sergeant,TRUE,Leader,"Command,Heroism",7,"Fringe,Clone","Action [{R1}, {T}]: Reveal a resource you control. If it shares a name with a friendly unique unit, return the resource to its owner's hand and put the top card of your deck into play as a resource.","Overwhelm

On Attack: You may reveal a resource you control. If it shares a name with a friendly unique unit, return the resource to its owner's hand and put the top card of your deck into play as a resource.",0,5,8,3,Mickael Balloul,5/2/2024,FFG,https://www.instagram.com/unlimitedffg/reel/C6eGoN0MNIn/,310,0,0,0,0,Overwhelm,FALSE,,,,,
SHD,10,Bossk,Hunting His Prey,TRUE,Leader,"Aggression,Villainy",5,"Underworld,Bounty Hunter",Action [{T}]: Deal 1 damage to a unit with a Bounty. You may give it +1/+0 for this phase.,When you collect a Bounty: You may collect that Bounty again. Use this ability only once each round.,0,4,6,1,Amélie Hutt,5/7/2024,FFG,https://www.instagram.com/unlimitedffg/reel/C6q-gndBLG8/,317,0,0,0,0,,,,,,,
SHD,11,Kylo Ren,Rash and Deadly,TRUE,Leader,"Aggression,Villainy",4,"Force,First Order","Action [{T}, discard a card from your hand]: Give a unit +2/+0 for this phase.",This unit gets -1/-0 for each card in your hand.,0,5,4,3,Guillaume Ospital,5/21/2024,FFG,https://www.instagram.com/reel/C7PBwDwNtdq/,376,0,0,0,0,,,,,,,
SHD,12,Bo-Katan Kryze,Princess In Exile,TRUE,Leader,"Aggression,Heroism",6,Mandalorian,"Action [{T}]: If you attacked with a Mandalorian unit this phase, deal 1 damage to a unit.","On Attack: You may deal 1 damage to a unit. If you attacked with another Mandalorian unit this phase, you may deal 1 damage to a unit.",0,4,7,3,David Buisan,4/30/2024,FFG,https://www.instagram.com/unlimitedffg/reel/C6Y9BC3J3Pr/,293,0,0,0,0,,,,,,,
SHD,13,Han Solo,Worth the Risk,TRUE,Leader,"Aggression,Heroism",5,Underworld,"Action [{T}]: Play a unit from your hand. It costs {R1} less. Deal 2 damage to it.

Epic Action: If you control 5 or more resources, deploy this leader.",Action: Play a unit from your hand. It costs {R1} less. Deal 2 damage to it.,0,3,6,1,Amélie Hutt,6/18/2024,FFG,https://www.instagram.com/reel/C8XH6UUhXjq/,466,0,0,0,0,,,,,,,
SHD,14,Cad Bane,He Who Needs No Introduction,TRUE,Leader,"Cunning,Villainy",6,"Underworld,Bounty Hunter","When you play an Underworld card: You may exhaust this leader. If you do, an opponent chooses a unit they control. Deal 1 damage to it.

Epic Action: If you control 6 or more resources, deploy this leader.","Raid 2

When you play an Underworld card: You may choose an opponent. They choose a unit they control. Deal 2 damage to it. Use this ability only once each round.",0,2,8,1,Marc Escachx,5/30/2024,FFG,https://www.instagram.com/reel/C7mM0sDiOLL/,403,0,0,0,0,Raid,FALSE,,,,,
SHD,15,Doctor Aphra,Rapacious Archaeologist,TRUE,Leader,"Cunning,Villainy",5,Fringe,When the regroup phase starts: Discard a card from your deck.,"While there are 5 or more different costs among cards in your discard pile, this unit gets +3/+0.

When Deployed: Choose 3 cards in your discard pile with different names. If you do, return 1 of them at random to your hand.",0,2,5,3,Sandra Chlewińska,6/13/2024,FFG,https://www.instagram.com/UnlimitedFFG/,447,0,0,0,0,,,,,,,
SHD,16,Fennec Shand,Honoring the Deal,TRUE,Leader,"Cunning,Heroism",5,Underworld,"Action [{R1}, {T}]: Play a unit that costs 4 or less from your hand. Give it Ambush for this phase.","Saboteur

Action: Play a unit that costs 4 or less from your hand. Give it Ambush for this phase.",0,4,4,1,Amélie Hutt,6/4/2024,FFG,https://www.instagram.com/reel/C7zEygTvCn-/,419,0,0,0,0,Saboteur,FALSE,,,,,
SHD,17,Lando Calrissian,With Impeccable Taste,TRUE,Leader,"Cunning,Heroism",4,Underworld,Action [{T}]: Play a card using Smuggle. It costs {R2} less. Defeat a resource you own and control.,Action: Play a card using Smuggle. It costs {R2} less. Defeat a resource you own and control. Use this ability only once each round.,0,2,5,3,Eric Hibbeler,5/14/2024,FFG,https://www.instagram.com/reel/C69AF8nIbP1/,341,0,0,0,0,,,,,,,
SHD,18,The Mandalorian,Sworn to the Creed,TRUE,Leader,"Cunning,Heroism",6,"Mandalorian,Bounty Hunter","When you play an upgrade: You may exhaust this leader. If you do, exhaust an enemy unit with 4 or less remaining HP.

Epic Action: If you control 6 or more resources, deploy this leader.",When you play an upgrade: You may exhaust an enemy unit with 6 or less remaining HP.,0,4,7,0,Eric Hibbeler,4/3/2024,FFG,https://starwarsunlimited.com/articles/shadows-of-the-galaxy,276,0,0,0,0,,,,,,,
SHD,19,Remnant Science Facility,,FALSE,Base,Vigilance,,Nevarro,,,,,30,1,Amélie Hutt,,,,514,0,0,0,0,,,,,,,
SHD,20,Remote Village,,FALSE,Base,Vigilance,,Sorgan,,,,,30,1,Natcha Ngamtweerat,,,,515,0,0,0,0,,,,,,,
SHD,21,Maz Kanata's Castle,,FALSE,Base,Command,,Takodana,,,,,30,1,Rocío Espín,,,,516,0,0,0,0,,,,,,,
SHD,22,Nevarro City,,FALSE,Base,Command,,Nevarro,,,,,30,1,Roxana Karpatvogyi,,,,517,0,0,0,0,,,,,,,
SHD,23,Death Watch Hideout,,FALSE,Base,Aggression,,Concordia,,,,,30,1,Adrien Girod,,,,518,0,0,0,0,,,,,,,
SHD,24,Spice Mines,,FALSE,Base,Aggression,,Kessel,,,,,30,1,Amélie Hutt,,,,519,0,0,0,0,,,,,,,
SHD,25,Coronet City,,FALSE,Base,Cunning,,Corellia,,,,,30,1,Adrien Girod,6/5/2024,FFG Stream,https://www.youtube.com/watch?v=Iq6ATDmx3rE,440,0,0,0,0,,,,,,,
SHD,26,Jabba's Palace,,FALSE,Base,Cunning,,Tatooine,,,,,30,1,Tyler Edlin,,,,520,0,0,0,0,,,,,,,
SHD,27,Hylobon Enforcer,,FALSE,Unit,"Vigilance,Villainy",1,Underworld,"Grit

Bounty - Draw a card.",,0,1,4,1,Joshua Carson,5/9/2024,El Valle del Jedi,https://www.youtube.com/watch?v=gNynJJcflbo,331,0,0,0,0,Bounty,FALSE,Grit,FALSE,,,
SHD,28,Doctor Pershing,Experimenting With Life,TRUE,Unit,"Vigilance,Villainy",2,Imperial,"Action [{T}, deal 1 damage to a friendly unit]: Draw a card.",,0,0,5,3,David Buisan,5/13/2024,Garbage Rollers,https://garbagerollers.com/2024/05/13/experimental-card-reveals/,339,0,0,0,2,,,,,,,
SHD,29,Pyke Sentinel,,FALSE,Unit,"Vigilance,Villainy",2,Underworld,Sentinel,,0,2,3,1,Omercan Cirit,4/24/2024,FFG Stream,https://www.youtube.com/watch?v=vn_n0kniW7A,288,0,0,0,0,Sentinel,FALSE,,,,,
SHD,30,Death Trooper,,FALSE,Unit,"Vigilance,Villainy",3,"Imperial,Trooper",When Played: Deal 2 damage to a friendly ground unit and 2 damage to an enemy ground unit.,,0,3,3,0,Borja Pindado,,,,98,0,0,2,0,,,,,,,
SHD,31,The Client,Dictated By Discretion,TRUE,Unit,"Vigilance,Villainy",3,"Imperial,Official","Shielded

Action [{T}]: Choose a unit. For this phase, it gains: ""Bounty - Heal 5 damage from a base.""",,0,2,5,2,Ash Pierce,5/15/2024,FFG,https://www.instagram.com/p/C6-zCk6OXyn/,345,0,0,0,0,Shielded,FALSE,,,,,
SHD,32,Lom Pyke,Dealer in Truths,TRUE,Unit,"Vigilance,Villainy",4,Underworld,"On Attack: You may give a Shield token to an enemy unit. If you do, give a Shield token to a friendly unit.

Smuggle [{R5}{Vigilance}{Villainy}]",,0,4,6,3,Amad Mir,5/28/2024,Strictly Casual,https://x.com/StrictlyCasuaI/status/1795485260391821603,395,0,0,0,0,Smuggle,FALSE,,,,,1
SHD,33,Synara San,Loyal to Kragan,TRUE,Unit,"Vigilance,Villainy",4,Underworld,"Grit

While this unit is exhausted, she gains, ""Bounty - Deal 5 damage to a base.""",,0,3,6,2,Sandra Chlewińska,5/31/2024,KTOD,https://www.youtube.com/watch?v=7J4iEIZ5NFM,411,0,0,0,0,Grit,FALSE,Bounty,TRUE,,,
SHD,34,Supercommando Squad,,FALSE,Unit,"Vigilance,Villainy",5,"Imperial,Mandalorian,Trooper","Shielded

While this unit is upgraded, it gains Sentinel.",,0,4,4,1,Kyle Petchock,6/20/2024,TCG Cast,https://x.com/TCG__Cast/status/1803752155326583067,477,0,0,0,0,Shielded,FALSE,Sentinel,TRUE,,,
SHD,35,Clan Saxon Gauntlet,,FALSE,Unit,"Vigilance,Villainy",6,"Mandalorian,Vehicle,Transport","Sentinel

When this unit is attacked: You may give an experience token to a unit.",,1,4,5,2,Ignacio Bazan Lazcano,6/6/2024,Max Tapera,https://www.youtube.com/watch?v=_nSWVWQ9IUc,429,1,1,0,0,Sentinel,FALSE,,,,,
SHD,36,First Light,Headquarters of the Crimson Dawn,TRUE,Unit,"Vigilance,Villainy",7,"Underworld,Vehicle,Transport","Grit

Each other friendly non-leader unit gains Grit.

Smuggle [{R7}{Vigilance}{Villainy}], deal 4 damage to a unit]",,1,4,7,3,Mickael Balloul,5/1/2024,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,294,0,0,0,0,Smuggle,FALSE,Grit,FALSE,,,0
SHD,37,Supreme Leader Snoke,Shadow Ruler,TRUE,Unit,"Vigilance,Villainy",8,"Force,First Order,Official",Each enemy non-leader unit gets -2/-2.,,0,6,6,4,Amad Mir,6/10/2024,FFG,https://www.instagram.com/p/C8C8-MgN3uL/,433,0,0,4,0,,,,,,,
SHD,38,Brutal Traditions,,FALSE,Upgrade,"Vigilance,Villainy",2,Learned,"Action: If an enemy unit was defeated this phase, play this upgrade from your discard pile.",,,1,2,2,Eslam Aboshady,6/6/2024,Max Tapera,https://www.youtube.com/watch?v=_nSWVWQ9IUc,428,0,0,0,0,,,,,,,
SHD,39,Calculated Lethality,,FALSE,Event,"Vigilance,Villainy",4,Tactic,"Defeat a non-leader unit that costs 3 or less. For each upgrade that was on that unit, give an Experience token to a friendly unit.",,,,,0,Amad Mir,4/3/2024,FFG,https://starwarsunlimited.com/articles/shadows-of-the-galaxy,268,0,0,0,0,,,,,,,
SHD,40,Clan Wren Rescuer,,FALSE,Unit,"Vigilance,Heroism",2,"Mandalorian,Trooper",When Played: Give an Experience token to a unit.,,0,1,2,1,Erik Ly,5/15/2024,FFG,https://starwarsunlimited.com/,359,1,1,0,0,,,,,,,
SHD,41,Kuiil,I Have Spoken,TRUE,Unit,"Vigilance,Heroism",2,Fringe,"Restore 1

On Attack: Discard a card from your deck. If it shares an aspect with your base, return it to your hand.",,0,2,3,2,Luke Harrington,5/15/2024,FFG,https://www.instagram.com/p/C6-4L7Vi2VG/,344,0,0,0,0,Restore,FALSE,,,,,
SHD,42,Concord Dawn Interceptors,,FALSE,Unit,"Vigilance,Heroism",3,"Mandalorian,Vehicle,Fighter","Sentinel

This unit gets +2/+0 while defending.",,1,1,4,2,Andre Mealha,5/22/2024,FFG,https://starwarsunlimited.com/articles/shadowy-insights-jeremy-zwirn,379,1,0,0,0,Sentinel,FALSE,,,,,
SHD,43,Village Protectors,,FALSE,Unit,"Vigilance,Heroism",3,Fringe,"Sentinel

Shielded",,0,2,2,1,Ario Murti,5/13/2024,FFG,https://www.instagram.com/p/C66iJPTMD6a/,340,0,0,0,0,Shielded,FALSE,Sentinel,FALSE,,,
SHD,44,Razor Crest,Reliable Gunship,TRUE,Unit,"Vigilance,Heroism",4,"Mandalorian,Vehicle,Transport","Restore 2

When Played: You may return an upgrade from your discard pile to your hand.",,1,3,4,0,Amélie Hutt,4/3/2024,FFG,https://starwarsunlimited.com/articles/shadows-of-the-galaxy,269,0,0,0,1,Restore,FALSE,,,,,
SHD,45,Rose Tico,Dedicated to the Cause,TRUE,Unit,"Vigilance,Heroism",4,Resistance,"Shielded

On Attack: You may defeat a Shield token on a friendly unit. If you do, give 2 Experience tokens to that unit.",,0,2,6,2,Denis Medri,5/8/2024,FFG,https://starwarsunlimited.com/articles/shadowy-insights-danny-schaefer,319,0,0,0,0,Shielded,FALSE,,,,,
SHD,46,Rey,Keeping the Past,TRUE,Unit,"Vigilance,Heroism",5,"Force,Resistance","While playing this unit, ignore her {Heroism} aspect penalty if you control Kylo Ren.

On Attack: You may heal 2 damage from a unit. If it's a non-{Heroism} unit, give a Shield token to it.",,0,4,7,4,Ann Maulina,6/17/2024,IGN,https://x.com/IGN/status/1802687741588615556,459,0,0,0,0,,,,,,,
SHD,47,The Armorer,Survival Is Strength,TRUE,Unit,"Vigilance,Heroism",5,Mandalorian,When Played: Give a Shield token to each of up to 3 Mandalorian units.,,0,3,5,2,Hoan Nguyen,5/8/2024,FFG,https://www.instagram.com/p/C6uMdBOvGjL/,326,0,0,0,0,,,,,,,
SHD,48,Gentle Giant,,FALSE,Unit,"Vigilance,Heroism",6,Wookiee,"Grit

On Attack: You may heal damage from another unit equal to the damage on this unit.",,0,2,8,1,Leonardo Giammichele,5/1/2024,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,295,0,0,0,0,Grit,FALSE,,,,,
SHD,49,The Mandalorian,"Wherever I Go, He Goes",TRUE,Unit,"Vigilance,Heroism",6,"Mandalorian,Bounty Hunter","Sentinel

When Played: You may heal all damage from a unit that costs 2 or less and give 2 Shield tokens to it.",,0,5,6,4,Mickael Balloul,4/3/2024,Dicebreaker,https://www.dicebreaker.com/games/star-wars-unlimited/news/star-wars-unlimited-shadows-of-the-galaxy-expansion-first-details-baby-yoda-mandalorian,277,0,0,0,0,Sentinel,FALSE,,,,,
SHD,50,Chewbacca,Pykesbane,TRUE,Unit,"Vigilance,Heroism",8,"Underworld,Wookiee","Grit

When Played: You may defeat a unit with 5 or less remaining HP.

Smuggle [{R9}{Aggression}{Heroism}]",,0,4,10,3,Leonardo Giammichele,6/13/2024,ComicBook Nation,https://www.youtube.com/watch?v=LPmxzKHq5D4,448,0,0,5,0,Smuggle,FALSE,Grit,FALSE,,,1
SHD,51,Mystic Reflection,,FALSE,Event,"Vigilance,Heroism",1,Force,"Give an enemy unit -2/-0 for this phase. If you control a Force unit, give the enemy unit -2/-2 for this phase instead.",,,,,3,Amélie Hutt,,,,511,0,0,0,0,,,,,,,
SHD,52,Sugi,Hired Guardian,TRUE,Unit,"Vigilance,Vigilance",4,"Underworld,Bounty Hunter","While an enemy unit is upgraded, this unit gains Sentinel.

Smuggle [{R6}{Vigilance}]",,0,4,6,3,Omercan Cirit,6/20/2024,Dragonrider TCCG,https://www.youtube.com/watch?v=y92EiqC040c,484,0,0,0,0,Smuggle,FALSE,Sentinel,TRUE,,,2
SHD,53,Second Chance,,FALSE,Upgrade,"Vigilance,Vigilance",4,Gambit,"Attach to a non-leader unit.

Attached unit gains: ""When Defeated: For this phase, this unit's owner may play it from their discard pile for free.""",,,0,0,4,Ario Anindito & Annalisa Leoni,6/19/2024,FFG,https://www.instagram.com/reel/C8ZsukMCJX0/,471,0,0,0,0,,,,,,,
SHD,54,Midnight Repairs,,FALSE,Event,"Vigilance,Vigilance",2,Tactic,Heal up to 8 total damage from any number of units.,,,,,2,Joshua Carson,5/29/2024,FFG,https://starwarsunlimited.com/articles/sparks-and-shadows,398,0,0,0,0,,,,,,,
SHD,55,Moisture Farmer,,FALSE,Unit,Vigilance,1,Fringe,Restore 2,,0,0,4,1,Roxana Karpatvogyi,5/8/2024,FFG,https://starwarsunlimited.com/articles/shadowy-insights-danny-schaefer,321,0,0,0,0,Restore,FALSE,,,,,
SHD,56,Follower of The Way,,FALSE,Unit,Vigilance,2,Mandalorian,"While this unit is upgraded, it gets +1/+1.",,0,1,3,1,Eslam Aboshady,4/25/2024,FFG,https://twitter.com/UnlimitedFFG/status/1783511470543716705,290,0,1,1,0,,,,,,,
SHD,57,Rickety Quadjumper,,FALSE,Unit,Vigilance,2,"Fringe,Vehicle,Transport","On Attack: You may reveal the top card of your deck. If it's not a unit, give an Experience token to another unit.",,1,1,3,1,Fernando Correa,5/21/2024,L8 Night Gaming,https://www.youtube.com/watch?v=l8x-64NO-0g,378,0,0,0,0,,,,,,,
SHD,58,Val,Loyal to the End,TRUE,Unit,Vigilance,2,Underworld,"Bounty - Deal 3 damage to a unit.

When Defeated: Give 2 Experience tokens to a friendly unit.",,0,2,4,3,Kyle Petchock,6/21/2024,Hunter Friends,https://www.youtube.com/shorts/XbVQOZH0gJE,489,0,1,1,0,Bounty,FALSE,,,,,
SHD,59,Embo,Stoic and Resolute,TRUE,Unit,Vigilance,3,"Underworld,Bounty Hunter","When this unit completes an attack: If the defender was defeated, heal up to 2 damage from a unit.",,0,3,4,2,Alex Chen,6/15/2024,Pure Sabacc,https://starwarsunlimited.fr/2024/06/15/2-spoils-exclusifs-du-set-2/,454,0,0,0,0,,,,,,,
SHD,60,HWK-290 Freighter,,FALSE,Unit,Vigilance,3,"Vehicle,Transport",,,1,2,5,1,Fernando Correa,5/15/2024,FFG,https://starwarsunlimited.com/,363,0,0,0,0,,,,,,,
SHD,61,Wroshyr Tree Tender,,FALSE,Unit,Vigilance,3,Wookiee,Grit,,0,2,4,1,Joshua Carson,6/4/2024,Tabletop Misfits,https://www.youtube.com/watch?v=AeV5X8EQTIg,418,0,0,0,0,Grit,FALSE,,,,,
SHD,62,Niima Outpost Constables,,FALSE,Unit,Vigilance,4,Fringe,Sentinel,,0,2,6,1,Marc Escachx,5/22/2024,Spice Squadron,https://www.youtube.com/watch?v=diPwWdfR4cY,384,0,0,0,0,Sentinel,FALSE,,,,,
SHD,63,System Patrol Craft,,FALSE,Unit,Vigilance,4,"Vehicle,Fighter",Sentinel,,1,3,4,0,Christian Papazoglakis,,,,61,0,0,0,0,Sentinel,FALSE,,,,,
SHD,64,Survivors' Gauntlet,,FALSE,Unit,Vigilance,5,"Mandalorian,Vehicle,Transport",When Played/On Attack: You may attach an upgrade on a unit to another eligible unit controlled by the same player.,,1,4,6,3,Fernando Correa,5/15/2024,FFG,https://starwarsunlimited.com/,358,0,0,0,0,,,,,,,
SHD,65,Vigilant Pursuit Craft,,FALSE,Unit,Vigilance,5,"Vehicle,Transport","Sentinel

Smuggle [{R7} {Vigilance}]",,1,3,5,1,Fernando Correa,4/17/2024,,,281,0,0,0,0,Smuggle,FALSE,Sentinel,FALSE,,,2
SHD,66,Cargo Juggernaut,,FALSE,Unit,Vigilance,6,"Vehicle,Tank","Shielded

When Played: If you control another {Vigilance} unit, heal 4 damage from your base.",,0,4,6,1,Thomas Wievegg,,,,214,0,0,0,0,Shielded,FALSE,,,,,
SHD,67,Fenn Rau,Protector of Concord Dawn,TRUE,Unit,Vigilance,6,Mandalorian,"When Played: You may play an upgrade from your hand. It costs {R2} less.

W",,0,5,6,2,Erik Ly,6/7/2024,Jedi News Network,https://www.jedinews.com/gaming/articles/exclusive-reveal-of-two-new-cards-from-star-wars-unlimited-shadows-of-the-galaxy/,431,0,0,0,0,,,,,,,
SHD,68,Public Enemy,,FALSE,Upgrade,Vigilance,0,"Bounty,Condition","Attached unit gains: “Bounty — Give a Shield token to a unit.” (When this unit is defeated or captured, its opponent collects its bounty.)",,,0,0,1,Denis Medri,5/15/2024,FFG,https://starwarsunlimited.com/,364,0,0,0,0,,,,,,,
SHD,69,Foundling,,FALSE,Upgrade,Vigilance,1,Mandalorian,Attached unit gains the Mandalorian trait.,,,1,1,1,Kevin Libranda,5/15/2024,FFG,https://starwarsunlimited.com/,360,0,0,0,0,,,,,,,
SHD,70,Resilient,,FALSE,Upgrade,Vigilance,1,Innate,,,,0,3,0,Joshua Carson,,,,,,,,,,,,,,,
SHD,71,Top Target,,FALSE,Upgrade,Vigilance,1,"Bounty,Condition","Attached unit gains: “Bounty — Heal 4 damage from a unit or base. If this unit is unique, heal 6 damage instead.”",,,,,2,Amélie Hutt,5/8/2024,FFG,https://starwarsunlimited.com/articles/shadowy-insights-danny-schaefer,322,0,0,0,0,,,,,,,
SHD,72,Imprisoned,,FALSE,Upgrade,Vigilance,2,"Condition,Law","Attach to a non-leader unit.

Attached unit loses its current abilities and can't gain abilities.",,,0,0,3,Kyle Petchock,,,,512,0,0,0,0,,,,,,,
SHD,73,Mandalorian Armor,,FALSE,Upgrade,Vigilance,2,"Item,Armor","Attach to a non-Vehicle unit.

When Played: If attached unit is a Mandalorian, give a Shield token to it.",,,1,3,3,Christian Papazoglakis,5/15/2024,FFG,https://starwarsunlimited.com/,361,0,0,0,0,,,,,,,
SHD,74,Vambrace Grappleshot,,FALSE,Upgrade,Vigilance,2,"Item,Armor,Weapon","Attach to a non-Vehicle unit.

Attached unit gains: “On Attack: Exhaust the defender.”",,,2,2,1,Arthur Mougne,5/15/2024,FFG,https://starwarsunlimited.com/,347,0,0,0,0,,,,,,,
SHD,75,Covert Strength,,FALSE,Event,Vigilance,1,Tactic,"Heal 2 damage from a unit and give an Experience token to it.

Smuggle [{R3} {Vigilance}]",,,,,1,Eslam Aboshady,5/30/2024,FFG,https://starwarsunlimited.com/cards?searchTerm=covert&cid=8645125292,406,0,0,0,0,Smuggle,FALSE,,,,,
SHD,76,Unexpected Escape,,FALSE,Event,Vigilance,1,Trick,Exhaust a unit. You may rescue a captured card guarded by that unit.,,,,,2,Alex Chen,4/17/2024,FFG Stream,https://www.youtube.com/watch?v=GsnbrOspTJE,280,0,0,0,0,,,,,,,
SHD,77,Evidence of the Crime,,FALSE,Event,Vigilance,3,Trick,Take control of an upgrade that costs 3 or less and attach it to an eligible unit of your choice.,,,,,3,Amélie Hutt,6/20/2024,TCG Cast,https://x.com/TCG__Cast/status/1803752155326583067,478,0,0,0,0,,,,,,,
SHD,78,Fell the Dragon,,FALSE,Event,Vigilance,4,Tactic,Defeat a non-leader unit with 5 or more power.,,,,,2,Ario Murti,5/15/2024,FFG,https://starwarsunlimited.com/,365,0,0,0,0,,,,,,,
SHD,79,Rival's Fall,,FALSE,Event,Vigilance,6,Tactic,Defeat a unit.,,,,,1,David Nash,5/29/2024,FFG,https://starwarsunlimited.com/articles/sparks-and-shadows,397,0,0,0,0,,,,,,,
SHD,80,Salacious Crumb,Obnoxious Pet,TRUE,Unit,"Command,Villainy",1,"Underworld,Creature","When Played: Heal 1 damage from your base.

Action [{T}, return this unit to his owner's hand]: Deal 1 damage to a ground unit.",,0,1,3,2,Aitor Prieto,6/20/2024,FFG,https://x.com/UnlimitedFFG/status/1803865496334270506,488,0,0,1,0,,,,,,,
SHD,81,General Tagge,Concerned Commander,TRUE,Unit,"Command,Villainy",2,"Imperial,Official",When Played: Give an Experience token to each of up to 3 Trooper units.,,0,2,2,0,Eric Hibbeler,,,,131,1,1,0,0,,,,,,,
SHD,82,Outland TIE Vanguard,,FALSE,Unit,"Command,Villainy",2,"Imperial,Vehicle,Fighter",When Played: You may give an experience token to another unit that costs 3 or less.,,1,2,1,1,Francois Cannels,5/15/2024,FFG,https://starwarsunlimited.com/,348,1,1,0,0,,,,,,,
SHD,83,Seasoned Shoretrooper,,FALSE,Unit,"Command,Villainy",2,"Imperial,Trooper","While you control 6 or more resources, this unit gets +2/+0.",,0,2,3,0,Milos Slaykovic,,,,,,,,,,,,,,,
SHD,84,Phase-III Dark Trooper,,FALSE,Unit,"Command,Villainy",3,"Imperial,Droid,Trooper","Sentinel

When combat damage is dealt to this unit: Give an experience token to this unit.",,0,3,3,0,Marc Escachx,4/3/2024,FFG,https://starwarsunlimited.com/articles/shadows-of-the-galaxy,270,0,0,0,0,Sentinel,FALSE,,,,,
SHD,85,Superlaser Technician,,FALSE,Unit,"Command,Villainy",3,Imperial,When Defeated: You may put this unit into play as a resource and ready it.,,0,2,1,0,Denis Medri,,,,,,,,,,,,,,,
SHD,86,Warbird Stowaway,,FALSE,Unit,"Command,Villainy",3,Underworld,"While you have the initiative, this unit get +2/+0.

Smuggle [{R4}{Command}{Villainy}]",,0,2,3,1,Omercan Cirit,5/17/2024,Rolling Dice & Taking Names,https://www.youtube.com/watch?v=Wuih8e4BqD0,372,0,0,0,0,Smuggle,FALSE,,,,,1
SHD,87,Crosshair,Following Orders,TRUE,Unit,"Command,Villainy",4,"Imperial,Clone,Trooper","Action [{R2}]: This unit gets +1/+0 for this phase.

Action [{T}]: This unit deals damage equal to his power to an enemy ground unit.",,0,2,6,2,Mickael Balloul,4/17/2024,FFG,https://twitter.com/UnlimitedFFG/status/1780634891710771616,278,0,0,0,0,,,,,,,
SHD,88,Ephant Mon,Head of Security,TRUE,Unit,"Command,Villainy",5,Underworld,On Attack: Choose an enemy non-leader unit that attacked your base this phase. A friendly unit in the same arena captures that unit.,,0,4,6,3,Joshua Carson,6/18/2024,FFG,https://www.instagram.com/p/C8XjV3BN2zm/,469,0,0,0,0,,,,,,,
SHD,89,Pirate Battle Tank,,FALSE,Unit,"Command,Villainy",6,"Underworld,Vehicle,Tank","Sentinel

Smuggle [{R7}{Command}{Villainy}]",,0,4,6,1,Jake Parker,5/1/2024,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,303,0,0,0,0,Smuggle,FALSE,Sentinel,FALSE,,,1
