set,cardnumber,name,title,unique,card type,aspects,cost,traits,ability text,leader unit ability text,arena,power,hp,rarity,artist,previewdate,preview source,preview link,cardid,invisiblepower,invisiblehp,invisibledamage,invisibledraw,keyword_1,keyword_1_conditional,keyword_2,keyword_2_conditional,keyword_3,keyword_3_conditional,Makes_Droids,Makes_Clones,Makes_Ties,Heals,Ramps,Makes_X_Wings,Indirect
JTL,52,D'Qar Cargo Frigate,NULL,FALSE,Unit,"Vigilance,Heroism",5,"Resistance,Vehicle,Capital Ship",{p}This unit gets -1/-0 for each damage on it.{/p},NULL,1,6,7,1,Kursad Karatas,2025-01-29,Magic Arcanum,https://www.youtube.com/watch?v=EAqb-TKMUKM,863,-3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,53,The Ghost,Heart of the Family,TRUE,Unit,"Vigilance,Heroism",5,"Rebel,Vehicle,Transport,Spectre","{p}Each other friendly {spectre} unit gains this unit's {keyword}Keywords{/keyword}.{/p}

{p-keyword-border}While this unit is upgraded, it gains {sentinel}.{/p}",,1,5,6,4,David Buisan,2025-02-14,FFG,https://www.instagram.com/unlimitedffg/reel/DGDykf6Mncs/,NULL,NULL,NULL,NULL,NULL,Sentinel,TRUE,NULL,NULL,NULL,NULL,,,,,,,
JTL,54,Gold Leader,Fastest Ship in the Fleet,TRUE,Unit,"Vigilance,Heroism",6,"Rebel,Vehicle,Transport","{p}{shielded} {shielded-reminder}{/p}

{p}While this unit is defending, the attacker gets -1/-0.{/p}",NULL,1,5,5,2,Earl John Dela Cruz,2025-01-17,CardMarket,https://www.cardmarket.com/en/Insight/Articles/exclusive-preview-cards-for-jump-to-lightspeed,819,0,0,0,0,Shielded,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,55,"You're All Clear, Kid",NULL,FALSE,Event,"Vigilance,Heroism",2,Gambit,"{p}Defeat an enemy space unit with 3 or less remaining HP. If you do and an opponent controls no space units, you may give an Experience token to a unit.{/p}",NULL,NULL,NULL,NULL,2,Borja Pindado,2025-02-03,Maindeck,https://www.youtube.com/watch?v=b1xmnv4r7VE,876,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,56,Hondo Ohnaka,Superfluous Swindler,TRUE,Unit,"Vigilance,Vigilance",4,Underworld,"{p}{shielded}{/p}

{p}{b}On Attack:{/b} You may take control of a non-{pilot} upgrade on a unit and attach it to a different eligible unit.{/p}",,0,3,5,4,Marc Escachx,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,Shielded,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,57,Astromech Pilot,,FALSE,Unit,Vigilance,1,"Droid,Pilot","{p}{piloting} {b}[{R2}{Vigilance}]{/b}{/p}

{p}{b}When played as an upgrade:{/b} You may heal 2 damage from a unit.{/p}",,0,1,3,2,Arthur Mougne,2025-02-27,,,NULL,NULL,NULL,NULL,NULL,Piloting,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,58,Academy Graduate,NULL,FALSE,Unit,Vigilance,2,"Imperial,Pilot","{p-keyword-border-shaded}{sentinel} {sentinel-reminder}{/p}

{p}{keyword}Piloting{/keyword}{b} [{R2}{Vigilance}]{/b} {i}(You may play this as an upgrade on a friendly Vehicle without a Pilot.){/i}{/p}

{p-keyword-border-shaded}Attached unit gains {sentinel}.{/p}",NULL,0,1,2,1,Facundo Moyano,2025-01-17,Kawa,https://www.youtube.com/watch?v=jLUSDJLPAog,816,0,0,0,0,Sentinel,FALSE,Piloting,FALSE,NULL,NULL,,,,,,,
JTL,59,Corporate Defense Shuttle,,FALSE,Unit,Vigilance,2,"Separatist,Vehicle,Transport",{p}This unit can't attack.{/p},,1,3,5,3,TBD,2025-02-26,,,NULL,-3,-5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,60,Desperate Commando,NULL,FALSE,Unit,Vigilance,2,"Resistance,Trooper",{p}{b}When Defeated:{/b} You may give a unit -1/-1 for this phase.{/p},NULL,0,2,2,1,Nabetse Zitro,2025-01-28,Hunter & Friends,https://www.youtube.com/watch?v=3ZecY064uus,859,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,61,Royal Security Fighter,,FALSE,Unit,Vigilance,2,"Naboo,Vehicle,Fighter",{p}{grit} {grit-reminder}{/p},,1,2,2,1,Eslam Aboshady,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,Grit,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,62,Silver Angel,Trace's Hope,TRUE,Unit,Vigilance,2,"Fringe,Vehicle,Transport",{p}{b}When 1 or more damage is healed from this unit:{/b} You may deal 1 damage to a space unit.{/p},,1,2,3,2,Fernando Correa,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,63,Landing Shuttle,NULL,FALSE,Unit,Vigilance,3,"Imperial,Vehicle,Transport",{p}{b}When Defeated:{/b} You may draw a card.{/p},NULL,1,2,4,1,Eslam Aboshady,2025-01-20,TCGPlayer,https://infinite.tcgplayer.com/article/TCGplayer-s-EXCLUSIVE-Jump-to-Lightspeed-Preview-Cards/bccd7a09-6f7a-47e1-bf33-2694bbf93b86/,823,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,64,Omicron Strike Craft,,FALSE,Unit,Vigilance,3,"Republic,Vehicle,Transport",{p-keyword-border-shaded}{sentinel} {sentinel-reminder}{/p},,1,2,3,1,Fernando Correa,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,Sentinel,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,65,Outer Rim Outlaws,,FALSE,Unit,Vigilance,3,"Underworld,Bounty Hunter",{p}{shielded} {shielded-reminder}{/p},,0,3,3,1,Eric Hibbeler,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,Shielded,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,66,Trace Martez,Trusting Sister,TRUE,Unit,Vigilance,3,"Fringe,Pilot","{p}Piloting [{R1}{Vigilance}]{/p}

{p}Attached unit gains: ""{b}On Attack:{/b} You may heal 2 total damage from any number of units.""{/p}",,0,2,5,2,Salomé Goré,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,Piloting,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,67,Cloaked StarViper,,FALSE,Unit,Vigilance,4,"Underworld,Vehicle,Fighter",{p}{b}When Played:{/b} Give 2 Shield tokens to this unit.{/p},,1,3,2,1,Earl John Dela Cruz,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,68,Perimeter AT-RT,,FALSE,Unit,Vigilance,4,"Republic,Vehicle,Walker",{p-keyword-border-shaded}{sentinel} {sentinel-reminder}{/p},,0,3,5,1,JB Casacop,2025-02-27,,,NULL,NULL,NULL,NULL,NULL,Sentinel,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,69,Munificent Frigate,,FALSE,Unit,Vigilance,5,"Separatist,Vehicle,Capital Ship",,,1,4,7,1,Earl John Dela Cruz,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,70,U-Wing Lander,,FALSE,Unit,Vigilance,5,"Rebel,Vehicle,Transport","{p}{b}When Played:{/b} Give 3 Experience tokens to this unit.{/p}

{p}{b}When this unit completes an attack:{/b} You may attach an upgrade on this unit to another eligible friendly {vehicle} unit.{/p}",,1,2,2,2,Erik Frobom,2025-02-27,,,NULL,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,71,CR90 Relief Runner,,FALSE,Unit,Vigilance,6,"Rebel,Vehicle,Capital Ship","{p}{restore:2} {i}(When this unit attacks, heal 2 damage from your base.){/p}

{p}{b}When Defeated:{/b} Heal up to 3 damage from a unit or base.{/p}",,1,4,6,1,Ario Anindito,2025-02-12,FFG Stream,https://www.youtube.com/watch?v=nDo7WQuNCUA,NULL,NULL,NULL,NULL,NULL,Restore,FALSE,NULL,NULL,NULL,NULL,,,,1.5,,,
JTL,72,Wing Guard Security Team,,FALSE,Unit,Vigilance,6,"Fringe,Trooper","{p-keyword-border-shaded}{sentinel} {sentinel-reminder}{/p}

{p}{b}When Played:{/b} Give a Shield token to each of up to 2 Fringe units.{/p}",,0,4,4,2,Omercan Cirit,2025-02-28,,,NULL,NULL,NULL,NULL,NULL,Sentinel,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,73,Grim Valor,,FALSE,Upgrade,Vigilance,1,Innate,"{p}Attached unit gains: ""{b}When Defeated:{/b} You may exhausted a unit.""{/p}",,NULL,NULL,NULL,2,Kyle Petchock,2025-02-27,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,74,Close the Shield Gate,,FALSE,Event,Vigilance,1,Tactic,"{p}Choose a base. The next time damage would be dealt to it this phase, prevent that damage.{/p}",,NULL,NULL,NULL,3,TBD,2025-02-19,FFG,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,75,Repair,NULL,FALSE,Event,Vigilance,1,Supply,{p}Heal 3 damage from a unit or base.{/p},NULL,NULL,NULL,NULL,1,Joshua Carson,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,76,Covering the Wing,,FALSE,Event,Vigilance,2,Tactic,{p}Create an X-Wing token. You may give a Shield token to another unit.{/p},,NULL,NULL,NULL,1,Erik Frobom,2025-02-27,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,77,In the Heat of Battle,,FALSE,Event,Vigilance,2,Disaster,{p}Each unit gains {sentinel} and loses {saboteur} for this phase.{/p},,NULL,NULL,NULL,3,Eslam Aboshady,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,78,Direct Hit,NULL,FALSE,Event,Vigilance,4,Tactic,{p}Defeat a non-leader {vehicle} unit.{/p},NULL,NULL,NULL,NULL,1,Axel Hutt,2025-01-23,The Jodo Cast,https://www.youtube.com/watch?v=7Vo7nqq2ZNU,850,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,79,Out the Airlock,,FALSE,Event,Vigilance,5,Tactic,{p}Give a unit -5/-5 for this phase.{/p},,NULL,NULL,NULL,1,Denis Medri,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,80,Nebula Ignition,,FALSE,Event,Vigilance,9,Disaster,{p}Defeat each unit that isn't upgraded.{/p},,NULL,NULL,NULL,4,Johnny Morrow,2025-02-14,Don't Be Board,https://www.youtube.com/watch?v=K7MtkG-nYcU,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,81,First Order TIE Fighter,NULL,FALSE,Unit,"Command,Villainy",1,"First Order,Vehicle,Fighter","{p}While you control a token unit, this unit gains {raid:1}. {i}(It gets +1/+0 while attacking.){/i}{/p}",NULL,1,2,1,1,Shane Molina,2025-01-31,Nelson All Over Cards,https://www.youtube.com/watch?v=CiKKXUOEJ5c,872,0,0,0,0,Raid,TRUE,NULL,NULL,NULL,NULL,,,,,,,
JTL,82,Kijimi Patrollers,NULL,FALSE,Unit,"Command,Villainy",2,"First Order,Vehicle,Fighter",{p}{b}When Played:{/b} Create a TIE Fighter token.{/p},NULL,1,1,1,1,Christian Papazoglakis,2025-01-23,The Jodo Cast,https://www.youtube.com/watch?v=7Vo7nqq2ZNU,849,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,1,,,,
JTL,83,Pantoran Starship Thief,,FALSE,Unit,"Command,Villainy",2,"Underworld,Pilot","{p}{b}When Played:{/b} You may pay {R3}. If you do, attach this unit as an upgrade to a {fighter} or {transport} unit without a {pilot} on it. Take control of that unit.{/p}

{p}{b}When this upgrade detaches from a unit:{/b} That unit's owner takes control of it.{/p}",,0,2,2,3,Eric Hibbeler,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,84,Wingman Victor Two,Mauler Mithel,TRUE,Unit,"Command,Villainy",2,"Imperial,Pilot","{p}{keyword}Piloting{/keyword} {b}[{R1}{Command}{Villainy}]{/b} {i}(You may play this as an upgrade on a friendly Vehicle without a Pilot.){/i}{/p}

{p}{b}When played as an upgrade:{/b} Create a TIE Fighter token.{/p}",NULL,0,3,2,2,Omercan Cirit,2025-02-07,FFG,https://www.instagram.com/unlimitedffg/reel/DFxvl4cp4JT/,NULL,NULL,NULL,NULL,NULL,Piloting,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,85,Victor Leader,Leading from the Front,TRUE,Unit,"Command,Villainy",3,"Imperial,Vehicle,Fighter",{p}Each other friendly space unit gets +1/+1.{/p},NULL,1,2,4,3,Francois Cannels,2025-02-06,wooooo,https://www.youtube.com/watch?v=WXv3vxlamzI,f,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,86,Wingman Victor Three,Backstabber,TRUE,Unit,"Command,Villainy",3,"Imperial,Pilot","{p}{keyword}Piloting{/keyword} {b}[{R1}{Command}{Vigilance}] {i}(You may play this as an upgrade on a friendly Vehicle without a a Pilot.){/i}{/p}

{p}{b}When played as an upgrade:{/b} You may give an Experience token to another unit.{/p}",NULL,0,4,3,2,Tatsiana Maksimuk,2025-02-08,Ice Cave Radio,https://www.youtube.com/watch?v=ZR0HQgMaCYw,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,87,TIE Ambush Squadron,,FALSE,Unit,"Command,Villainy",4,"Imperial,Vehicle,Fighter","{p}{ambush} {ambush-reminder}{/p}

{p}{b}When Played/When Defeated:{/b} Create a TIE Fighter token.{/p}",,1,2,3,1,Shane Molina,2025-02-12,FFG Stream,https://www.youtube.com/watch?v=nDo7WQuNCUA,NULL,NULL,NULL,NULL,NULL,Ambush,FALSE,NULL,NULL,NULL,NULL,,,2,,,,
JTL,88,Captain Phasma,On My Command,TRUE,Unit,"Command,Villainy",5,"First Order,Trooper",{p}{b}When Played/On Attack:{/b} You may give another {trait}First Order{/trait} unit {powerplus:2}/{hpplus:2} for this phase.{/p},NULL,0,5,6,2,Hoan Nguyen,2025-01-31,Nelson All Over Cards,https://www.youtube.com/watch?v=CiKKXUOEJ5c,871,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,89,The Invisible Hand,Crawling with Vultures,TRUE,Unit,"Command,Villainy",6,"Separatist,Vehicle,Capital Ship","{p}{b}When Played/When this unit completes an attack{/b} {i}(and survives{/i}{b}:{/b} You may search the top 8 cards of your deck for a {droid} unit, reveal it, and draw it. If it costs 2 or less, you may play it for free. {i}(Put the other cards on the bottom of your deck in a random order.){/i}{/p}",NULL,1,6,6,3,Kursad Karatas,2025-01-17,Kawa,https://www.youtube.com/watch?v=jLUSDJLPAog,815,2,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,90,Executor,Might of the Empire,TRUE,Unit,"Command,Villainy",11,"Imperial,Vehicle,Capital Ship","{p}{overwhelm}{/p}

{p}{b}When Played/On Attack/When Defeated:{/b} Create 3 TIE Fighter tokens.{/p}",,1,12,12,4,French Carlomagno,2025-02-17,FFG,https://www.instagram.com/unlimitedffg/reel/DGLg13Ns2oJ/,NULL,NULL,NULL,NULL,NULL,Overwhelm,FALSE,NULL,NULL,NULL,NULL,,,6,,,,
JTL,91,Apology Accepted,,FALSE,Event,"Command,Villainy",1,Tactic,{p}Defeat a friendly unit. You may give 2 Experience tokens to a unit.{/p},,NULL,NULL,NULL,2,Ario Murti,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,92,Scramble Fighters,,FALSE,Event,"Command,Villainy",7,Supply,{p}Create 8 TIE Fighter tokens and ready them. They can't attack bases for this phase.{/p},,NULL,NULL,NULL,4,Johnny Morrow,2025-02-20,Jedi News,https://www.jedinews.com/gaming/articles/exclusive-reveal-of-two-new-cards-from-star-wars-unlimited-jump-to-lightspeed/,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,93,Nien Nunb,Loyal Co-Pilot,TRUE,Unit,"Command,Heroism",1,"Rebel,Pilot","{p}This unit gets {powerplus:1}/{hpplus:0} for each other friendly {trait}Pilot{/trait} unit and upgrade.{/p}

{p}{keyword}Piloting{/keyword}{b} [{R1}{Command}{Heroism}]{/b}{/p}

{p}Attached unit gets {powerplus:1}/{hpplus:0} for each other friendly {trait}Pilot{/trait} unit and upgrade.{/p}",NULL,0,1,2,3,Marc Escachx,2025-01-17,CardMarket,https://www.cardmarket.com/en/Insight/Articles/exclusive-preview-cards-for-jump-to-lightspeed,818,1,0,0,0,Piloting,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,94,Luke Skywalker,You Still With Me?,TRUE,Unit,"Command,Heroism",2,"Force,Rebel,Pilot","{p}{piloting} {b}[{R3}{Command}{Heroism}]{/b}{/p}

{p}If this upgrade would be defeated, you may instead move him to the ground arena as a unit and exhaust him.{/p}",,0,3,2,3,Johnny Morrow,2025-02-19,KTOD,https://www.youtube.com/watch?v=WAhyI3b1NgY,NULL,NULL,NULL,NULL,NULL,Piloting,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,95,Phoenix Squadron A-Wing,,FALSE,Unit,"Command,Heroism",2,"Rebel,Vehicle,Fighter",,,1,3,2,1,Francois Cannels,2025-02-12,FFG Stream,https://www.youtube.com/watch?v=nDo7WQuNCUA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,96,Blue Leader,Scarif Air Support,TRUE,Unit,"Command,Heroism",3,"Rebel,Vehicle,Fighter","{p}{ambush} {ambush-reminder}{/p}

{p}{b}When Played:{/b} You may pay {R2}. If you do, move this unit to the ground arena and give 2 Experience tokens to it. {i}(It's a ground unit.){/i}{/p}",NULL,1,3,3,2,Shane Molina,2025-01-08,FFG Stream,https://www.youtube.com/watch?v=Z-AtsyupS2U,820,0,0,0,0,Ambush,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,97,Leia Organa,"Pilots, To Your Stations",TRUE,Unit,"Command,Heroism",3,"Rebel,Official","{p}{restore:1}{/p}

{p}{b}When Played:{/b} You may attack with a {trait}Pilot{/trait} unit or a unit with a {trait}Pilot{/trait} on it. It gets {powerplus:1}/{hpplus:0} and gains{restore:1} for this attack.{/p}",NULL,0,3,4,2,Nabetse Zitro,2025-01-22,FFG,https://starwarsunlimited.com/articles/disintegrating-the-odds,843,0,0,0,0,Restore,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,98,Snap Wexley,Resistance Recon Flier,TRUE,Unit,"Command,Heroism",3,"Resistance,Pilot","{p}{b}When played as a unit/On Attack:{/b} The next {trait}Resistance{/trait} card you play this phase costs {R1} less.{/p}

{p}{keyword}Piloting{/keyword} {b}[{R2}{Command}{Heroism}]{/b}{/p}

{p}{b}When played as an upgrade:{/b} Search the top 5 cards of your deck for a {trait}Resistance{/trait} card, reveal it, and draw it.{/p}",NULL,0,2,5,3,Ario Murti,2025-01-27,Tabletop Misfits,https://www.youtube.com/watch?v=vGRZo7Rizd0,856,0,0,0,0,Piloting,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,99,Veteran Fleet Officer,,FALSE,Unit,"Command,Heroism",3,Resistance,{p}{b}When Played:{/b} Create an X-Wing token.{/p},,0,2,1,1,Benjamin Paulus,2025-02-27,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,1,
JTL,100,Poe Dameron,One Hell of a Pilot,TRUE,Unit,"Command,Heroism",4,"Resistance,Pilot","{p}{b}When played as a unit:{/b} Create an X-Wing token. You may attach this unit as an upgrade to a friendly {vehicle} unit without a {pilot} on it.{/p}

{p}{piloting} {b}[{R2}{Command}{Heroism}]{/b} {i}(You may play this as an upgrade on a friendly Vehicle without a Pilot.){/i}{/p}",,0,3,3,2,Axel Hutt,2025-02-12,FFG Stream,https://www.youtube.com/watch?v=nDo7WQuNCUA,NULL,NULL,NULL,NULL,NULL,Piloting,FALSE,NULL,NULL,NULL,NULL,,,,,,1,
JTL,101,Red Leader,Form Up,TRUE,Unit,"Command,Heroism",4,"Rebel,Vehicle,Fighter","{p}This unit costs {R1} less to play for each friendly {trait}Pilot{/trait} unit and upgrade.{/p}

{p}{b}When a {trait}Pilot{/trait} upgrade attaches to this unit:{/b} Create an X-Wing token.{/p}",NULL,1,3,4,2,Reno,2025-01-16,Wossy Plays,https://www.youtube.com/watch?app=desktop&v=5m1cyZtMwP8,812,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,0.25,
JTL,102,Resistance Blue Squadron,,FALSE,Unit,"Command,Heroism",4,"Resistance,Vehicle,Fighter",{p}{b}When Played:{/b} You may deal damage to a unit equal to the number of friendly space unit.{/p},,1,3,4,1,Amad Mir,2025-02-26,,,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,103,Chewbacca,Faithful First Mate,TRUE,Unit,"Command,Heroism",5,"Rebel,Wookiee,Pilot","{p}This unit can't be defeated or returned to hand by enemy card abilities.{/p}

{p}{keyword}Piloting{/keyword} {b}[{R3}{Command}{Heroism}]{/b}{/p}

Attached unit gains: “This unit can't be defeated or returned to hand by enemy card abilities.”",NULL,0,5,6,5,Aitor Prieto,2024-12-04,FFG,https://starwarsunlimited.com/articles/jump-to-lightspeed,797,0,0,0,0,Piloting,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,104,Raddus,Holdo's Final Command,TRUE,Unit,"Command,Heroism",7,"Resistance,Vehicle,Capital Ship","{p-keyword-border}While you control another {trait}Resistance{/trait} card, this unit gains {sentinel}.{/p}

{p}{b}When Defeated:{/b} Deal damage equal to this unit's power to an enemy unit.{/p}",NULL,1,8,6,3,French Carlomagno,2025-01-28,Hunter & Friends,https://www.youtube.com/watch?v=3ZecY064uus,857,0,0,3,0,Sentinel,TRUE,NULL,NULL,NULL,NULL,,,,,,,
JTL,105,The Starhawk,Prototype Battleship,TRUE,Unit,"Command,Heroism",9,"New Republic,Vehicle,Capital Ship","{p}{ambush}{/p}

{p}While paying costs, you pay half as many resources, rounded up.{/p}",,1,6,9,4,Eslam Aboshady,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,Ambush,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,106,Unity of Purpose,,FALSE,Event,"Command,Command",6,Plan,"{p}For each friendly unit with a different name, give each unit you control {powerplus:1}/{hpplus:1} for this phase.{/p}",,NULL,NULL,NULL,4,Axel Hutt,2025-02-27,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,107,Bunker Defender,,FALSE,Unit,Command,1,"Imperial,Trooper","{p-keyword-border}While you control a Vehicle unit, this unit gains {sentinel}. {sentinel-reminder}{/p}",,0,2,1,1,JB Casacop,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,Sentinel,TRUE,NULL,NULL,NULL,NULL,,,,,,,
JTL,108,Clone Pilot,,FALSE,Unit,Command,2,"Republic,Clone,Pilot",{p}{piloting} {b}[{R2}{Command}]{/b}{/p},,0,2,2,1,Afif Khaled,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,Piloting,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,109,Jarek Yeager,Coordinating with the Resistance,TRUE,Unit,Command,2,"Resistance,Pilot","{p}{piloting} {b}[{R2}{Command}]{/b} {piloting-reminder}{/p}

{p-keyword-border}While you control a ground unit and a space unit, attached unit gains {sentinel}.{/p}",,0,2,3,2,Facundo Moyano,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,Piloting,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,110,Scouting Headhunter,,FALSE,Unit,Command,2,"Fringe,Vehicle,Fighter",{p-keyword-border-shaded}{sentinel} {sentinel-reminder}{/p},,1,2,1,1,Ario Anindito,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,Sentinel,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,111,Seasoned Fleet Admiral,,FALSE,Unit,Command,2,"Rebel,Twi'lek,Official","{p}{raid:1}{/p}

{p}{b}When an opponent draws 1 or more cards during the action phase:{/b} You may give an Experience token to a unit.{/p}",,0,1,4,3,Earl John Dela Cruz,2025-02-26,,,NULL,NULL,NULL,NULL,NULL,Raid,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,112,Eager Escort Fighter,,FALSE,Unit,Command,3,"New Republic,Vehicle,Fighter",{p}{ambush} {ambush-reminder}{/p},,1,4,1,1,Ario Anindito,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,Ambush,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,113,Homestead Militia,NULL,FALSE,Unit,Command,3,"Fringe,Trooper","{p-keyword-border}While you control 6 or more resources, this unit gains {sentinel}. {i}(Units in this arena can't attack your non-Sentinel units or your base.){/i}{/p}",NULL,0,3,4,1,Joshua Carson,NULL,,,121,0,0,0,0,Sentinel,TRUE,NULL,NULL,NULL,NULL,,,,,,,
JTL,114,Adept ARC-170,,FALSE,Unit,Command,4,"Republic,Vehicle,Fighter","{p}{restore:2} {i}(When this unit attacks, heal 2 damage from your base.){/i}{/p}",,1,3,4,1,French Carlomagno,2025-02-19,FFG Stream,https://www.youtube.com/watch?v=LxzljnKY7Hw,NULL,NULL,NULL,NULL,NULL,Restore,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,115,Clone Combat Squadron,,FALSE,Unit,Command,4,"Republic,Vehicle,Fighter",{p}This unit gets {powerplus:1}/{hpplus:1} for each other friendly space unit.{/p},,1,3,3,2,Timo Peter,2025-02-26,,,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,116,Dornean Gunship,,FALSE,Unit,Command,5,"Rebel,Vehicle,Capital Ship",{p}{b}When Played:{/b} Deal indirect damage to a player equal to the number of Vehicle units you control. {i}(That player assigns that much unpreventable damage among their base and units.){/i}{/p},,1,4,6,2,Axel Hutt,2025-02-26,,,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,2
JTL,117,General Draven,Doing What Must Be Done,TRUE,Unit,Command,5,"Rebel,Official",{p}{b}When Played/On Attack:{/b} Create an X-Wing token.{/p},NULL,0,2,5,3,Johnny Morrow,2025-01-06,FFG,https://www.instagram.com/unlimitedffg/reel/DEfXcq8Ppm5/,791,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,1,
