set,cardnumber,name,title,unique,card type,aspects,cost,traits,ability text,leader unit ability text,arena,power,hp,rarity,artist,previewdate,preview source,preview link,cardid,invisiblepower,invisiblehp,invisibledamage,invisibledraw,keyword_1,keyword_1_conditional,keyword_2,keyword_2_conditional,keyword_3,keyword_3_conditional,Makes_Droids,Makes_Clones,Makes_Ties,Heals,Ramps,Makes_X_Wings,Indirect
SHD,214,Frontier Trader,NULL,FALSE,Unit,,3,"Fringe,Jawa","{p}{b}When Played:{/b} You may return a resource you control to its owner's hand. If you do, you may put the top card of your deck into play as a resource.{/p}",NULL,0,2,2,1,Aitor Prieto,2024-05-13,,,338,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,215,Smuggler's Starfighter,NULL,FALSE,Unit,,3,"Underworld,Vehicle,Transport","{p}{b}When Played:{/b} If you control another {underworld} unit, give an enemy unit -3/-0 for this phase.{/p}

{p}{b}Smuggle [{R4}{Cunning}]{/b} {smuggle-reminder}{/p}",NULL,1,2,2,1,Fernando Correa,2024-06-04,,,417,0,0,,0,Smuggle,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,216,Chain Code Collector,NULL,FALSE,Unit,,4,"Underworld,Bounty Hunter","{p}{ambush} {ambush-reminder}{/p}

{p}{b}On Attack:{/b} If the defender has a {bounty}, it gets -4/-0 for this attack.{/p}",NULL,0,4,2,1,Omercan Cirit,2024-05-07,,,318,0,0,,0,Ambush,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,217,Tobias Beckett,I Trust No One,TRUE,Unit,,4,Underworld,"{p}{b}When you play a non-unit card:{/b} You may exhaust a unit that costs the same as or less than the card you played. Use this ability only once each round.{/p}

{p}{b}Smuggle [{R5}{Vigilance}]{/b}{/p}",NULL,0,4,5,3,Afif Khaled,2024-06-17,,,460,0,0,,0,Smuggle,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,218,Resourceful Pursuers,NULL,FALSE,Unit,,5,Bounty Hunter,{p}{saboteur} {saboteur-reminder}{/p},NULL,0,5,6,1,Ario Anindito & Annalisa Leoni,2024-06-12,,,443,0,0,,0,Saboteur,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,219,Enfys Nest,Marauder,TRUE,Unit,,6,Underworld,"{p}{ambush} {ambush-reminder}{/p}

{p}When a friendly unit is attacking {i}(including this one){/i} using {ambush}, the defender gets -3/-0.{/p}",NULL,0,5,4,2,Afif Khaled,2024-06-05,,,424,0,0,,0,Ambush,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,220,Fennec Shand,Loyal Sharpshooter,TRUE,Unit,,7,Underworld,"{p}{ambush} {ambush-reminder}{/p}

{p}{b}On Attack:{/b} Deal 1 damage to the defender {i}(if it's a unit){/i} for each different cost among cards in your discard pile.{/p}",NULL,0,4,6,2,French Carlomagno,2024-05-06,,,316,0,0,,0,Ambush,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,221,Wanted,NULL,FALSE,Upgrade,,0,"Bounty,Condition","{p}Attached unit gains: ""{keyword}Bounty{/keyword} - Ready 2 friendly resources."" {i}(When this unit is defeated or captured, its opponent collects its bounty.){/i}{/p}",NULL,NULL,0,0,1,Ario Murti,2024-04-03,,,272,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,222,Enticing Reward,NULL,FALSE,Upgrade,,1,"Bounty,Condition","{p}Attached unit gains: ""{bounty} - Search the top 10 cards of your deck for 2 non-unit cards, reveal them, and draw them. {i}(Put the other cards on the bottom of your deck in a random order.){/i} Then, if this unit isn't unique, discard a card from your hand.""{/p}",NULL,NULL,0,0,2,Amad Mir,NULL,,,502,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,223,Snapshot Reflexes,NULL,FALSE,Upgrade,,1,Learned,{p}{b}When Played:{/b} You may attack with this unit.{/p},NULL,NULL,0,0,5,Axel Hutt,NULL,,,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,224,Boba Fett's Armor,NULL,TRUE,Upgrade,,2,"Item,Armor","{p}Attach to a non-{vehicle} unit.{/p}
{p}If attached unit is Boba Fett and damage would be dealt to him, prevent 2 of that damage.{/p}",NULL,NULL,0,0,3,Eslam Aboshady,2024-05-10,,,335,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,225,Jetpack,NULL,FALSE,Upgrade,,2,"Item,Armor","{p}Attach to a non-{vehicle} unit.{/p}

{p}{b}When Played:{/b} Give a Shield token to attached unit. At the start of the regroup phase, defeat that token.{/p}

{p}{b}{smuggle} [{R4}{Cunning}]{/b}{/p}",NULL,NULL,0,0,2,James Daly,NULL,,,497,0,0,,0,Smuggle,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,226,Unrefusable Offer,NULL,FALSE,Upgrade,,2,"Bounty,Condition","{p}Attach to a non-leader unit.{/p}

{p}Attached unit gains: ""{bounty} - Play this unit for free {i}(under your control){/i}. It enters play ready. At the start of the regroup phase, defeat it.""{/p}",NULL,NULL,0,0,3,Denis Medri,2024-06-11,,,439,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,227,Look the Other Way,NULL,FALSE,Event,,0,Trick,NULL,NULL,NULL,NULL,NULL,1,Joshua Carson,2024-06-20,,,485,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,228,Bounty Posting,NULL,FALSE,Event,,1,Plan,"{p}Search your deck for a Bounty upgrade, reveal it, and draw it. {i}(Shuffle your deck.){/i}{/p}

{p}You may play that upgrade {i}(paying its cost){/i}.{/p}",NULL,NULL,NULL,NULL,2,James Daly,NULL,,,503,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,229,Ma Klounkee,NULL,FALSE,Event,,1,"Underworld,Trick","{p}Return a friendly non-leader {underworld} unit to its owner's hand. If you do, deal 3 damage to a unit.{/p}",NULL,NULL,NULL,NULL,1,Milos Slaykovic,2024-05-01,,,305,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,230,Swoop Down,NULL,FALSE,Event,,1,Tactic,"{p}Attack with a space unit. It gains {saboteur} and can attack ground units for this attack. If it attacks a ground unit, it gets +2/+0 and the defender gets -2/-0 for this attack.{/p}",NULL,NULL,NULL,NULL,3,James Daly,2024-06-13,,,442,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,231,Surprise Strike,NULL,FALSE,Event,,2,Tactic,Attack with a unit. It gets {powerplus:3}/{hp:0} for this attack.,NULL,NULL,NULL,NULL,1,Ario Murti,NULL,,,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,232,Relentless Pursuit,NULL,FALSE,Event,,3,Tactic,"{p}Choose a friendly unit. It captures an enemy non-leader unit that costs the same as or less than it. If the friendly unit is a {bounty hunter}, give a Shield token to it. {i}(Put the captured card facedown under the friendly unit until it leaves play.){/i}{/p}",NULL,NULL,NULL,NULL,1,Aitor Prieto,2024-05-01,,,302,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,233,Evacuate,NULL,FALSE,Event,,6,Tactic,{p}Return each non-leader unit to its owner's hand.{/p},NULL,NULL,NULL,NULL,4,Stephen Zavala,2024-06-18,,,470,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,234,Incinerator Trooper,NULL,FALSE,Unit,,2,"Imperial,Trooper","{p}While attacking, this unit deals combat damage before the defender. {i}(If the defender is defeated, it deals no combat damage.){/i}{/p}",NULL,0,2,2,5,Amad Mir,2024-05-15,,,356,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,235,Ruthless Assassin,NULL,FALSE,Unit,,2,"Underworld,Bounty Hunter","{p}{overwhelm} {overwhelm-reminder}{/p}

{p}{b}When Played:{/b} Deal 2 damage to a friendly unit.{/p}",NULL,0,3,2,1,Ash Pierce,NULL,,,506,0,0,,0,Overwhelm,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,236,Snowtrooper Lieutenant,NULL,FALSE,Unit,,2,"Imperial,Trooper","{p}{strong}When Played:{/strong} You may attack with a unit. If it's an {imperial} unit, it gets {powerplus:2}/{hp:0} for this attack.{/p}",NULL,0,2,2,5,Erik Ly,NULL,,,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,237,Black Sun Starfighter,NULL,FALSE,Unit,,3,"Underworld,Vehicle,Fighter",{p}{sentinel} {sentinel-reminder}{/p},NULL,1,3,2,1,Mark Zhang,2024-06-05,,,422,0,0,,0,Sentinel,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,238,Cell Block Guard,NULL,FALSE,Unit,,3,"Imperial,Trooper",{p-keyword-border-shaded}{sentinel} {em}(Units in this arena can't attack your non-Sentinel units or your base.){/em}{/p},NULL,0,3,3,5,French Carlomagno,NULL,,,35,0,0,,0,Sentinel,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,239,Toro Calican,Ambitious Upstart,TRUE,Unit,,3,Bounty Hunter,"{p}{b}When you play another {bounty hunter} unit:{/b} You may deal 1 damage to it. If you do, ready this unit. Use the ability only once each round.{/p}",NULL,0,3,5,2,Axel Hutt,2024-06-17,,,463,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,240,Hutt's Henchmen,NULL,FALSE,Unit,,4,Underworld,"{p}{shielded} {i}(When you play this unit, give a Shield token to it.){/i}{/p}",NULL,0,3,4,1,Omercan Cirit,2024-06-21,,,490,0,0,,0,Shielded,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,241,Kragan Gorr,Warbird Captain,TRUE,Unit,,6,Underworld,{p}{b}When an enemy unit attacks your base:{/b} Give a Shield token to a friendly unit in the same arena as the attacker.{/p},NULL,0,6,6,3,Markus Lenz,2024-05-31,,,410,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,242,Gideon's Light Cruiser,Dark Troopers' Station,TRUE,Unit,,8,"Imperial,Vehicle,Capital Ship","{p}{overwhelm} {i}(When attacking an enemy unit, deal excess damage to the opponent’s base.){/i}{/p}

{p}{b}When Played:{/b} If you control Moff Gideon, play a {Villainy} unit that costs 3 or less from your hand or discard pile for free.{/p}",NULL,1,7,8,5,Fernando Correa,2024-04-03,,,273,3,3,,0,Overwhelm,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,243,Altering the Deal,NULL,FALSE,Event,,1,Trick,{p}Discard a captured card guarded by a friendly unit.{/p},NULL,NULL,NULL,NULL,3,Amad Mir,2024-06-19,,,473,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,244,No Bargain,NULL,FALSE,Event,,3,Trick,{p}Each opponent discards a card from their hand. Draw a card.{/p},NULL,NULL,NULL,NULL,1,Liana Anatolevich,2024-06-20,,,486,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,245,Greef Karga,Affable Commissioner,TRUE,Unit,,2,"Fringe,Official","{p}{b}When Played:{/b} Search the top 5 cards of your deck for an upgrade, reveal it, and draw it. {i}(Put the other cards on the bottom of your deck in a random order.){/i}{/p}",NULL,0,2,2,5,Marc Escachx,2024-05-13,,,336,0,0,,1,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,246,Grey Squadron Y-Wing,NULL,FALSE,Unit,,2,"Rebel,Vehicle,Fighter",{p}{b}On Attack:{/b} An opponent chooses a unit or base they control. You may deal 2 damage to it.{/p},NULL,1,1,3,1,Fernando Correa,2024-05-20,,,374,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,247,Protector of the Throne,NULL,FALSE,Unit,,3,Mandalorian,"{p-keyword-border}While this unit is upgraded, it gains {sentinel}. {sentinel-reminder}{/p}",NULL,0,3,4,1,French Carlomagno,2024-05-15,,,357,0,0,,0,Sentinel,TRUE,NULL,NULL,NULL,NULL,,,,,,,
SHD,248,Tech,Source of Insight,TRUE,Unit,,3,"Fringe,Clone","{p}Each friendly resource gains {keyword}Smuggle{/keyword}. The gained {keyword}Smuggle{/keyword} cost is that card's cost plus {R2} and its aspect icons.{/p}

{p}{b}Smuggle [{R4}{Heroism}]{/b}{/p}",NULL,0,2,5,3,Kyle Petchock,2024-05-01,,,306,0,0,,1,Smuggle,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,249,Wookiee Warrior,NULL,FALSE,Unit,,4,Wookiee,"{p}{grit} {grit-reminder}{/p}

{p}{b}When Played:{/b} If you control another {wookiee} unit, draw a card.{/p}",NULL,0,2,5,1,Aitor Prieto,2024-06-05,,,421,0,0,,0.5,Grit,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,250,Tarfful,Kashyyyk Chieftain,TRUE,Unit,,7,Wookiee,"{p}{restore:2}{/p}

{p}{b}When a friendly {wookiee} unit is dealt combat damage and isn't defeated:{/b} That unit deals that much damage to an enemy ground unit.{/p}",NULL,0,3,9,3,Leonardo Giammichele,2024-06-03,,,414,0,0,,0,Restore,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,251,The Mandalorian's Rifle,NULL,TRUE,Upgrade,,3,"Item,Weapon","{p}Attach to a friendly non-{vehicle} unit.{/p}
{p}{b}When Played:{/b} If attached unit is the Mandalorian, he captures an exhausted enemy non-leader unit. {i}(Put the captured card facedown under him until he leaves play.){/i}{/p}",NULL,NULL,0,0,5,Joshua Carson,2024-04-03,,,274,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,252,Smuggler's Aid,NULL,FALSE,Event,,1,Supply,"{p}Heal 3 damage from your base.{/p}

{p}{b}{smuggle} [{R3}{Heroism}]{/b} {smuggle-reminder}{/p}",NULL,NULL,NULL,NULL,1,Eric Hibbeler,2024-05-14,,,343,0,0,,0,Smuggle,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,253,This Is The Way,NULL,FALSE,Event,,2,Mandalorian,"{p}Search the top 8 cards of your deck for up to 2 Mandalorian and/or upgrade cards, reveal them, and draw them. {i}(Put the other cards on the bottom of your deck in a random order.){/i}{/p}",NULL,NULL,NULL,NULL,2,Kyle Petchock,2024-04-19,,,285,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,254,Bounty Guild Initiate,NULL,FALSE,Unit,,1,Bounty Hunter,"{p}{b} When Played:{/b} If you control another {bounty hunter} unit, you may deal 2 damage to another ground unit.{/p}",NULL,0,1,2,1,Marc Escachx,2024-06-15,,,456,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,255,Lady Proxima,White Worm Matriarch,TRUE,Unit,,1,Underworld,{p}When you play another {underworld} card: You may deal 1 damage to a base.{/p},NULL,0,0,4,2,Luke Harrington,2024-05-30,,,408,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,256,Mercenary Gunship,NULL,FALSE,Unit,,2,"Underworld,Vehicle,Fighter",{p}{b}Action [{R4}]:{/b} Take control of this unit. Any player may use this ability.{/p},NULL,1,3,2,2,Christian Papazoglakis,2024-06-10,,,436,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,257,Underworld Thug,NULL,FALSE,Unit,,2,Underworld,NULL,NULL,0,2,3,1,Felipe Goncalves,NULL,,,255,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,258,Mandalorian Warrior,NULL,FALSE,Unit,,3,Mandalorian,{p}{b}When Played:{/b} You may give an Experience token to another {mandalorian} unit.{/p},NULL,0,3,3,1,Ash Pierce,2024-05-15,,,362,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,259,Twin Pod Cloud Car,NULL,FALSE,Unit,,3,"Fringe,Vehicle,Fighter","{p}{restore:2} {i}(When this unit attacks, heal 2 damage from your base.){/i}{/p}",NULL,1,2,2,1,Christian Papazoglakis,NULL,,,495,0,0,,0,Restore,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,260,Street Gang Recruiter,NULL,FALSE,Unit,,5,Underworld,{p}{b}When Played:{/b} You may return an Underworld card from your discard pile to your hand.{/p},NULL,0,4,4,1,Yvette Chua,2024-05-28,,,396,0,0,,1,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,261,Rich Reward,NULL,FALSE,Upgrade,,1,"Bounty,Condition","{p}Attached unit gains: “{bounty} — Give an Experience token to each of up to 2 units.” {i}(When this unit is defeated or captured, its opponent collects its bounty.){/i}{/p}",NULL,NULL,0,0,1,Rebecca Farrow,2024-05-15,,,366,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,262,Confiscate,NULL,FALSE,Event,,1,Law,{p}Defeat an upgrade.{/p},NULL,NULL,NULL,NULL,5,French Carlomagno,NULL,,,231,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,1,Asajj Ventress,I Work Alone,TRUE,Leader,,6,"Force,Night,Bounty Hunter,Pilot","{p}{b}Action [{T}]:{/b} Deal 1 damage to a friendly unit. If you do, deal 1 damage to an enemy unit in the same arena.{/p}

{p-epic-action}If you control 6 or more resources, choose one:
- Deploy this leader.
- Deploy this leader as an upgrade on a friendly {vehicle} unit without a {trait}Pilot{/trait} on it.{/p}","{p}{grit}{/p}

{p}Attached unit is a leader unit. It gains {grit} and ""{b}On Attack:{/b} You may deal 1 damage to a friendly unit. If you do, deal 1 damage to an enemy unit in the same arena.""{/p}",0,4,6,3,Guillaume Ospital,2025-01-07,,,793,0,0,,0,Grit,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,2,Grand Admiral Thrawn,...How Unfortunate,TRUE,Leader,,6,"Imperial,Official","{p}{b}When you use a ""When Defeated"" ability:{/b} You may exhaust this leader. If you do, use that ability again.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}","{p}{b}When you use a ""When Defeated"" ability:{/b} You may  use that ability again. Use this ability only once each round.{/p}",0,4,7,1,Borja Pindado,2025-01-20,,,821,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,3,Lando Calrissian,Buying Time,TRUE,Leader,,7,"Rebel,Official,Pilot","{p}{b}Action [{R1}, {T}]:{/b} Play a unit from your hand {i}(paying its cost){/i}. If you do and you control a ground unit and a space unit, give a Shield token to a unit.{/p}

{p-epic-action}If you control 7 or more resources, choose one:
- Deploy this leader.
- Deploy this leader as an upgrade on a friendly Vehicle unit without a Pilot on it.{/p}","{p-keyword-border-shaded}{sentinel}{/p}

{p}Attached unit is a leader unit.{/p}
{p-keyword-border-shaded}Attached unit gains {sentinel}.{/p}
{p}{b}When deployed as an upgrade:{/b} You may give a Shield token to a unit in a different arena.{/p}",0,5,7,3,Eric Hibbeler,2025-01-17,,,814,0,0,,0,Sentinel,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,4,Rose Tico,Saving What We Love,TRUE,Leader,,5,Resistance,"{p}{b}Action [{T}]:{/b} Heal 2 damage from a {vehicle} unit that attached this phase{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}",{p}{b}On Attack:{/b} You may heal 2 damage from a {vehicle} unit.{/p},0,4,6,1,Eric Hibbeler,2025-01-22,,,830,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,5,Admiral Piett,Commanding the Armada,TRUE,Leader,,5,"Imperial,Official","{p}{b}Action [{T}]: {/b}Play a {trait}Capital Ship{/trait} from your hand. It costs {R1} less.{/p}
{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}",{p}Each {trait}Capital Ship{/trait} unit you plays costs {R2} less.{/p},0,2,7,3,David Buisan,2025-01-15,,,806,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,6,Darth Vader,Victor Squadron Leader,TRUE,Leader,,6,"Force,Imperial,Sith,Pilot","{p}{b}Action [{T}]:{/b} If you attacked with a non-token {Vehicle} unit this phase, create a TIE Fighter token.{/p}

{p-epic-action}If you control 6 or more resources, choose one:
- Deploy this leader.
- Deploy this leader as an upgrade on a friendly Vehicle unit without a Pilot on it.{/p}","{p}Attached unit is a leader unit.{/p}

{p}{b}When deployed as an upgrade:{/b} Create 2 TIE Fighter tokens.{/p}",0,5,6,1,Borja Pindado,2025-02-06,,,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,7,Admiral Holdo,We're Not Alone,TRUE,Leader,,6,"Resistance,Official","{p}{b}Action [{R1}, {T}]:{/b} Give a {trait}Resistance{/trait} unit or a unit with a {trait}Resistance{/trait} upgrade on it {powerplus:2}/{hpplus:2} for this phase.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}",{p}{b}On Attack:{/b} You may give another {trait}Resistance{/trait} unit or a unit with a {trait}Resistance{/trait} upgrade on it {powerplus:2}/{hpplus:2} for this phase.{/p},0,3,8,3,Robynn Frauhn,2025-01-28,,,860,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,8,Wedge Antilles,Leader of Red Squadron,TRUE,Leader,,5,"Rebel,Pilot","{p}{b}Action [{T}]:{/b} Play a card from your hand using {keyword}Piloting{/keyword}. It costs {R1} less.{/p}

{p-epic-action}If you control 5 or more resources, choose one:
- Deploy this leader.
- Deploy this leader as an upgrade on a friendly Vehicle unit without a Pilot on it.{/p}","{p}Attached unit is a leader unit. It gains: ""{b}On Attack:{/b} The next Pilot card you play this phase costs {R1} less.{i}(This includes Piloting costs.){/i}{/p}",0,3,6,1,David Buisan,2025-01-09,,,798,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,9,Boba Fett,Any Methods Necessary,TRUE,Leader,,6,"Underworld,Bounty Hunter,Pilot","{p}{b}When you deal non-combat damage:{/b}  You may exhaust this leader. If you do, deal 1 indirect damage to a player. {i}(That player assigns 1 unpreventable damage among their base and units.){/i}{/p}

{p-epic-action}If you control 6 or more resources, choose one:
- Deploy this leader.
- Deploy this leader as an upgrade on a friendly {vehicle} unit without a {trait}Pilot{/trait} on it.{/p}","{p}Attached unit is a leader unit.{/p}

{p}{b}When deployed as an upgrade:{/b} Deal up to 4 damage divided as you choose among any number of units.{/p}",0,4,7,5,David Buisan,2024-12-04,,,794,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,10,Captain Phasma,Chrome Dome,TRUE,Leader,,5,"First Order,Trooper","{p}{b}Action [{T}]:{/b} If you played a {trait}First Order{/trait} card this phase, deal 1 damage to a base.{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}","{p}{b}On Attack:{/b} If you played another {trait}First Order{/trait} card this phase, you may deal 1 damage to a unit. If you do, deal 1 damage to a base.{/p}",0,4,6,3,Guillaume Ospital,2025-01-30,,,867,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,11,Major Vonreg,Red Baron,TRUE,Leader,,4,"First Order,Pilot","{p}{b}Action [{T}]:{/b} Play a {vehicle} from your hand. If you do, give another unit {powerplus:1}/{hpplus:0} for this phase.{/p}

{p-epic-action}If you control 4 or more resources, choose one:
- Deploy this leader.
- Deploy this leader as an upgrade on a friendly {vehicle} unit without a {pilot} on it.{/p}","{p}Attached unit is a leader unit. It gains: ""{b}On Attack:{/b} You may give another unit in this arena {powerplus:1}/{hpplus:0} for this phase.""{/p}",0,2,5,1,Axel Hutt,2025-02-20,,,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,12,Luke Skywalker,Hero of Yavin,TRUE,Leader,,6,"Force,Rebel,Pilot","Action [{T}: If you attacked with a {Fighter} unit this phase, deal 1 damage to a unit.

{p-epic-action}If you control 6 or more resources, choose one:
- Deploy this leader.
- Deploy this leader as an upgrade on a friendly {vehicle} unit without a {trait}Pilot{/trait} on it.{/p}","{p}This upgrade can't be defeated by enemy card abilities.{/p}

{p}Attached unit is a leader unit. If it's a {fighter}, it gains: ""{b}On Attack:{/b} You may deal 3 damage to a unit.""{/p}",0,5,6,1,Renaud Scheidt,2025-02-04,,,878,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,13,Poe Dameron,I Can Fly Anything,TRUE,Leader,,5,"Resistance,Pilot","{p}{b}Action [{R1}, {T}]:{/b} Flip this leader and attach him as an upgrade to a friendly {vehicle} unit without a {pilot} on it.{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader {i}(as a unit){/i}{/p}",{p}{b}Action [{R1}]:{/b} Attach this upgrade to a friendly {vehicle} unit without a {pilot} on it. Use this ability only once each round.{/p},0,4,6,3,Renaud Scheidt,2025-02-11,,,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,14,Admiral Trench,Chk-Chk-Chk-Chk,TRUE,Leader,,6,"Separatist,Official","{p}{b}Action [{T}]:{/b} Discard a card that costs 3 or more from your hand. If you do, draw a card.{/p}

{p-epic-action-yellow}{b}Action [{R3},{T}]:{/b} If you control 6 or more resources, deploy this leader.{/p}",{p}{b}When Deployed:{/b} Reveal the top 4 cards of your deck. An opponent discards 2 of them. Draw 1 of the remaining cards and discard the other.{/p},0,4,5,3,Omercan Cirit,2025-02-13,,,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,15,Rio Durant,Wisecracking Wheelman,TRUE,Leader,,5,"Underworld,Pilot","{p}{b}Action [{R1}, {T}]:{/b} Attack with a space unit. It gets {powerplus:1}/{hpplus:0} and gains {saboteur} for this attack. {i}(Ignore Sentinel and defeat the defender's Shields.){/i}{/p}

{p-epic-action}If you control 5 or more resources, choose one:
- Deploy this leader.
- Deploy this leader as an upgrade on a friendly {vehicle} unit without a {trait}Pilot{/trait} on it.{/p}","{p}{saboteur} {saboteur-reminder}{/p}

{p}Attached unit is a leader unit. It gains {saboteur}. If it's a {trait}Transport{/trait}, it also gets {powerplus:1}/{hpplus:0}.{/p}",0,3,5,1,Marc Escachx,2025-01-24,,,851,0,0,,0,Saboteur,FALSE,NULL,NULL,NULL,NULL,,,,,,,
JTL,16,Admiral Ackbar,It's a Trap!,TRUE,Leader,,6,"Rebel,Official","{p}{b}Action [{R1}, {T}]:{/b} Exhaust a non-leader unit. If you do, its controller creates an X-Wing token.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}","{p}{b}On Attack:{/b}  You may exhaust a unit. If you do, its controller creates an X-Wing token.{/p}",0,3,8,1,Axel Hutt,2025-01-13,,,800,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
JTL,17,Han Solo,Never Tell Me The Odds,TRUE,Leader,,5,"Rebel,Pilot","{p}{b}Action [{T}]:{/b} Reveal the top card of your deck, then attack with a unit. If the revealed card and that unit have different odd costs, that unit gets {powerplus:1}/{hpplus:0} for this attack.{/p}

{p-epic-action}If you control 5 or more resources, choose one:
- Deploy this leader.
- Deploy this leader as an upgrade on a friendly {vehicle} unit without a {trait}Pilot{/trait} on it.{/p}","{p}Attached unit is a leader unit.{/p}

{p}{b}When deployed as an upgrade:{/b} For each friendly unit that has an odd cost, ready a resource.{/p}",0,3,7,5,David Buisan,2024-12-04,,,795,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
